"Lat","Lon","Name","Full Address","Address","ZIP","City","Country","Source"
52.0072493,4.3665415,"Emmett Green","Professor Snijdersstraat 2, 2628 RA Delft, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Netherlands"
52.0021922,4.3734709,"Technische Universiteit Delft","Mekelweg 5, 2628 CD Delft, Paesi Bassi",NA,NA,NA,"Netherlands","Hydrogen Europe Research"
51.9988441,4.3736485,"TECHNOLOGY AND RELATED SCIENCES","Mekelweg 4, 2628 CD Delft, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9874484,4.3770571,"H2COMPOSITES B.V.","ROTTERDAMSEWEG 183 C, 2629 HD, Delft, Niederlande","ROTTERDAMSEWEG 183 C","2629 HD","DELFT","Netherlands","Amadeus"
51.9873926,4.3798078,"ABB E-MOBILITY GMBH","Heertjeslaan 6, 2629JG, 2629 JD Delft, Netherlands",NA,NA,NA,"Netherlands","Amadeus"
51.9664594,4.595731,"TOTAL ENERGY B.V.","HOOFDWEG-NOORD 9 T, 2913 LB, Zuidplas, Niederlande","HOOFDWEG-NOORD 9 T","2913 LB","NIEUWERKERK AD IJSSEL","Netherlands","Amadeus"
51.95,4.43,"H2 Station",NA,NA,NA,"Rotterdam","NL","www.H2stations.org"
51.95,4.56,"H2 Station",NA,NA,NA,"Capelle aan den IJsse","NL","www.H2stations.org"
51.9436775,4.1379495,"Europoort Rotterdam BP",NA,NA,NA,"Europoort Rotterdam","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.9395733,4.1036219,"BP Rotterdam","D'ARCYWEG 76, 3198 NA, Rotterdam, Niederlande","D'ARCYWEG 76","3198 NA","EUROPOORT ROTTERDAM","Netherlands","Amadeus"
51.9311414,4.1698205,"Kuwait Petroleum Research and Technology","Moezelweg 251, Europoort RT, 3198 LS, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9298916,4.4059576,"Battolyser Systems B.V.","Conradstraat 4, Schiedam, 3125BC, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.92779805,4.48862326925829,"MultiPLHY",NA,NA,NA,"Rotterdam","Netherlands","Hydrogen Production and Consumption Projects | European Hydrogen Observatory (europa.eu)"
51.9237047,4.471875,"CYTEC INDUSTRIES B.V.","WEENA 505 KAMER 30.10, 3013 AL, Rotterdam, Niederlande","WEENA 505 KAMER 30.10","3013 AL","ROTTERDAM","Netherlands","Amadeus"
51.9237047,4.471875,"NLHydrogen","Weena 505, kamer 30.06, Rotterdam, 3013 AL, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9237047,4.471875,"SHELL TRADING ROTTERDAM B.V.","WEENA 505, 3013 AL, Rotterdam, Niederlande","WEENA 505","3013 AL","ROTTERDAM","Netherlands","Amadeus"
51.9234803,4.4978105,"H2O SYSTEMS HOLLAND B.V.","OOSTPLEIN 275, 3061 CH, Rotterdam, Niederlande","OOSTPLEIN 275","3061 CH","ROTTERDAM","Netherlands","Amadeus"
51.9233545,4.4690485,"SWITCH2 B.V.","Stationsplein 45, 3013 AK Rotterdam, Netherlands",NA,NA,NA,"Netherlands","Amadeus"
51.9232371,4.473656,"AIR LIQUIDE INDUSTRIE B.V.","WEENA 312, 3012 NJ, Rotterdam, Niederlande","WEENA 312","3012 NJ","ROTTERDAM","Netherlands","Amadeus"
51.922661,4.4714705,"HES International B.V.","Weena 690, Rotterdam, 3012Cn, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9209668,4.456263,"HYDROGENIUM ENERGY SYSTEMS B.V.","HEEMRAADSSINGEL 30 A, 3021 DA, Rotterdam, Niederlande","HEEMRAADSSINGEL 30 A","3021 DA","ROTTERDAM","Netherlands","Amadeus"
51.9192709,4.1858595,"KEES IN 'T VEEN BEHEER B.V.","MOEZELWEG 151, 3198 LS, Rotterdam, Niederlande","MOEZELWEG 151","3198 LS","EUROPOORT ROTTERDAM","Netherlands","Amadeus"
51.918554,4.4908473,"RebelGroup","Wijnhaven 23, Rotterdam, 3011 WH","Duitslandlaan 1","9403 DL","Assen","Netherlands","Hydrogen Netherlands"
51.9182402,4.4850112,"Future Proof Shipping","Blaak 34, Rotterdam, 3011 TA, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9115557,4.4790886,"Stichting Projecten Binnenvaart","Vasteland 78, Rotterdam, 3011BN, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.9089426,4.3764731,"TRANSHYDROGEN ALLIANCE B.V.","KAREL DOORMANWEG 5, 3115 JD, Schiedam, Niederlande","KAREL DOORMANWEG 5","3115 JD","SCHIEDAM","Netherlands","Amadeus"
51.9063606,4.5441931,"BRUSH HMA B.V.","SCHAARDIJK 372 5TH FLOOR, B, 2909 LA, Capelle Aan Den Ijssel, Niederlande","SCHAARDIJK 372 5TH FLOOR, B","2909 LA","CAPELLE AAN DEN IJSSEL","Netherlands","Amadeus"
51.9059614,4.3732316,"Viro Vlaardingen BV","Karel Doormanweg 27A, 3115 JD Schiedam, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Netherlands"
51.9057772,4.4741822,"VOPAK","Westerlaan 16, Rotterdam, 3016Ck, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.905422,4.2471328,"Rotterdam-Merseyweg Air Products",NA,NA,NA,"Merseyweg","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.9048259,4.4847217,"Port of Rotterdam","Wilhelminakade 909, Rotterdam, 3072Ap, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.904422,4.2471328,"Rotterdam-Merseyweg Air Products",NA,NA,NA,"Merseyweg","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.900087,4.3991355,"LINDE PUERTO RICO B.V.","HAVENSTRAAT 23 A, 3115 HC, Schiedam, Niederlande","HAVENSTRAAT 23 A","3115 HC","SCHIEDAM","Netherlands","Amadeus"
51.8927319,4.3890747,"Rotterdam-Vondenlingenplaat-Pernis Shell",NA,NA,NA,"Pernis","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8907247,4.2931302,"Botlek-Rotterdam Air Liquide",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8897319,4.3890747,"Rotterdam-Vondenlingenplaat-Pernis Shell",NA,NA,NA,"Pernis","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8897247,4.2931302,"Botlek-Rotterdam Air Liquide",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8887593,4.4588021,"Verenigde Tankrederij BV","Nijmegenstraat 1, Rotterdam, 3087CD, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Europe"
51.8887247,4.2931302,"Botlek-Rotterdam Air Liquide",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8857247,4.2931302,"Botlek-Rotterdam Air Products",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8847247,4.2931302,"Botlek-Rotterdam ExxonMobil Chemical",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8817247,4.2931302,"Botlek-Rotterdam Nobian",NA,NA,NA,"Botlek","Netherlands","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.8737095,4.6137099,"Hydrasun BV","Nikkelstraat 17a, Ridderkerk, 2984 AM","Archimedesweg 7","8912 AK","Leeuwarden","Netherlands","Hydrogen Netherlands"
51.8728332,4.6161959,"NEDERLANDSE INNOVATIE MAATSCHAPPIJ (NIM) B.V.","NIKKELSTRAAT 37, 2984 AM, Ridderkerk, Niederlande","NIKKELSTRAAT 37","2984 AM","RIDDERKERK","Netherlands","Amadeus"
51.87,4.26,"H2 Station",NA,NA,NA,"Rotterdam Botlek","NL","www.H2stations.org"
51.86,4.44,"H2 Station",NA,NA,NA,"Rhoon","NL","www.H2stations.org"
51.8499028,4.5243821,"MAROV B.V.","PUCCINISTRAAT 13, 2992 RK, Barendrecht, Niederlande","PUCCINISTRAAT 13","2992 RK","BARENDRECHT","Netherlands","Amadeus"
51.8493166,4.3052308,"ELECTRIC MOBILITY SERVICE EUROPE B.V.","EINSTEINWEG 18, 3208 KK, Nissewaard, Niederlande","EINSTEINWEG 18","3208 KK","SPIJKENISSE","Netherlands","Amadeus"
51.8322199,4.6145771,"H2 ECOSYSTEMS B.V.","DALTONSTRAAT 4, 3335 LR, Zwijndrecht, Niederlande","DALTONSTRAAT 4","3335 LR","ZWIJNDRECHT","Netherlands","Amadeus"
51.8284104,4.7760191,"IMC","Stationspark 625, Sliedrecht, 3364 DA",NA,NA,NA,"Netherlands","Hydrogen Netherlands"
51.818378,4.7080514,"KROHNE Nederland B.V.","Kerkeplaat 14, Dordrecht, 3313 LC",NA,NA,NA,"Netherlands","Hydrogen Netherlands"
51.81,4.5,"H2 Station",NA,NA,NA,"Heinenoord","NL","www.H2stations.org"
51.8,4.65,"H2 Station",NA,NA,NA,"Dordrecht","NL","www.H2stations.org"
51.7972706,4.6791509,"Leak Control Benelux","Leerparkpromenade 40, 3312 KW Dordrecht, Netherlands",NA,NA,NA,"Netherlands","Hydrogen Netherlands"
51.7795749,4.6160926,"DEKA NEDERLAND","SMIDSWEG 4 A, 3295 BV, Hoeksche Waard, Niederlande","SMIDSWEG 4 A","3295 BV","'S-GRAVENDEEL","Netherlands","Amadeus"
51.61,7.14,"H2 Station",NA,NA,NA,"Herten","DE","www.H2stations.org"
51.5827385,7.1500152,"ANWENDERZENTRUM H2HERTEN GMBH","HERNER STR. 21, 45699, Recklinghausen, Deutschland","HERNER STR. 21","45699","HERTEN","Germany","Amadeus"
51.5741487,7.02597404132636,"Westfälische Hochschule (WHS)","Neidenburger Str. 43, 45897 Gelsenkirchen, Germania",NA,NA,NA,"Germany","Hydrogen Europe Research"
51.5726925,7.1487562,"BLUE TOWER GMBH","DONCASTER-PLATZ 5, 45699, Recklinghausen, Deutschland","DONCASTER-PLATZ 5","45699","HERTEN","Germany","Amadeus"
51.57,7.15,"H2 Station",NA,NA,NA,"Herten","DE","www.H2stations.org"
51.569299,7.149069,"HYDROGENICS GMBH","ALBERT-EINSTEIN-ALLEE 24- 28, 45699, Recklinghausen, Deutschland","ALBERT-EINSTEIN-ALLEE 24- 28","45699","HERTEN","Germany","Amadeus"
51.56,7.17,"H2 Station",NA,NA,NA,"Herten","DE","www.H2stations.org"
51.54,-0.32,"H2 Station",NA,NA,NA,"Greenford","GB","www.H2stations.org"
51.5271084102522,6.7989294674231,"Trailblazer (Phase 1)",NA,NA,NA,"Oberhausen","Germany","Hydrogen Production and Consumption Projects | European Hydrogen Observatory (europa.eu)"
51.5244751,-0.1393762,"Efectis","307 Euston Road, London, NW1 3AD",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5244652,-0.141496,"BUBNEY ENERGY CENTRE LIMITED","6TH FLOOR 338 EUSTON ROAD, NW1 3BG, London NW1, Vereinigtes Königreich","6TH FLOOR 338 EUSTON ROAD","NW1 3BG","LONDON","United Kingdom","Amadeus"
51.5241117,-0.1341213,"UCL Electrochemical Innovation Lab","Department of Chemical Engineering, University College London, London, WC1E 7JE",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5223248,-0.1447784,"Conduit Ventures Limited","3-4 Devonshire St, London W1W 5DT, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5213133,-0.0797590995429366,"HORSE HILL DEVELOPMENTS LTD","THE BROADGATE TOWER, 20 PRIMROSE STREET, EC2A 2EW, London EC2A, Vereinigtes Königreich","THE BROADGATE TOWER, 20 PRIMROSE STREET","EC2A 2EW","LONDON","United Kingdom","Amadeus"
51.5207651,7.0838411,"Unknown",NA,NA,NA,"Gelsenkirchen","Germany","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.5207327,-0.0830148,"First Hydrogen","30 Crown Pl, London EC2A 4EB, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.520422,-0.100566,"ANGLO AMERICAN CAPITAL AUSTRALIA LIMITED","17 CHARTERHOUSE STREET, EC1N 6RA, London EC1N, Vereinigtes Königreich","17 CHARTERHOUSE STREET","EC1N 6RA","LONDON","United Kingdom","Amadeus"
51.5188184,-0.0831719,"LCH Ventures","International House, 36-38 Cornhill, London EC3V 3NG, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.5187651,7.0838411,"Unknown",NA,NA,NA,"Gelsenkirchen","Germany","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.51872695,-0.105631590900942,"Anglo American","17 Charterhouse St, London, EC1N 6RA",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5184644,-0.155595559860321,"Emerson UK","Accurist House, 44 Baker St, London W1U 7AL, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.5177622,-0.154428730200369,"SERICA ENERGY (UK) LIMITED","FIRST FLOOR 48 GEORGE STREET, W1U 7DY, London W1U, Vereinigtes Königreich","FIRST FLOOR 48 GEORGE STREET","W1U 7DY","LONDON","United Kingdom","Amadeus"
51.5161298,-0.1398736,"MORGAN LOVELL PLC","KENT HOUSE, 14-17 MARKET PLACE, W1W 8AJ, London W1W, Vereinigtes Königreich","KENT HOUSE, 14-17 MARKET PLACE","W1W 8AJ","LONDON","United Kingdom","Amadeus"
51.516024,-0.1440321,"Intertek Group Plc","33 Cavendish Square, London, W1G OPS, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.516024,-0.1440321,"SUSGEN","33 Cavendish Square, London W1G 0PW, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.5158684,-0.104424511980831,"JOHNSON MATTHEY UK HOLDINGS LIMITED","5TH FLOOR 25 FARRINGDON STREET, EC4A 4AB, London EC4A, Vereinigtes Königreich","5TH FLOOR 25 FARRINGDON STREET","EC4A 4AB","LONDON","United Kingdom","Amadeus"
51.5158564,-0.0847070366666618,"HYDROGEN UTOPIA INTERNATIONAL PLC","C/O LAYTONS LLP 3RD FLOOR PINNER, 105-108 OLD BROAD STREET, EC2N 1ER, London EC2N, Vereinigtes Königreich","C/O LAYTONS LLP 3RD FLOOR PINNER, 105-108 OLD BROAD STREET","EC2N 1ER","LONDON","United Kingdom","Amadeus"
51.51578425,-0.104109620297184,"GHD","10th Floor, 25 Farringdon St, London EC4A 4AB, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.51578425,-0.104109620297184,"Johnson Matthey","5th Floor, 25 Farringdon Street, London, EC4A 4AB",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.515782,-0.224129,"H2GO POWER LTD","84 Wood Ln, London W12, United Kingdom",NA,NA,NA,"Kingdom","Amadeus"
51.515713,-0.094869,"CURTIS, MALLET-PREVOST, COLT & MOSLE (FRANCE) LLP","99 GRESHAM STREET, EC2V 7NG, London EC2V, Vereinigtes Königreich","99 GRESHAM STREET","EC2V 7NG","LONDON","United Kingdom","Amadeus"
51.51556965,-0.0815110287180043,"STONY ENERGY STORAGE LTD","100 Bishopsgate, London EC2N 4AG, UK",NA,NA,NA,"United Kingdom","Amadeus"
51.5150131,-0.0908553,"Marubeni Europower","95 Gresham Street, London, EC2V 7AB",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5148161,-0.1235229,"Transitus Energy","71 - 75 Shelton Street, Covent Garden, London, WC2H 9JQ, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.514698,-0.087732,"Baker Botts (UK) LLP","41 Lothbury, London, EC2R 7HF",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5143313,-0.107070788363636,"Burges Salmon","One Glass Wharf, Bristol, BS2 0ZX Atria One, 144 Morrison Street, Edinburgh, EH3 8EX 6 New Street Square, London, EC4A 3BF",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5142534,-0.1117964,"Alcazar","7 Bell Yard, London, WC2A 2JR",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5141001,-0.0869235,"Hydrogen UK","RBS, PO Box 412, 62-63 Threadneedle St, London, EC2R 8LA, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.51401785,7.1829353275049,"PMR TECH UG (HAFTUNGSBESCHRÄNKT)","HERZOGSTR. 18, 44651, Herne, Deutschland","HERZOGSTR. 18","44651","HERNE","Germany","Amadeus"
51.51339205,-0.115163601179238,"TUNUR (UK) LTD","Peachey & Co, 95 Aldwych, London, WC2B 4JF",NA,NA,NA,"United Kingdom","Amadeus"
51.513355,-0.0908549,"EVOLVIENT CAPITAL LIMITED","1 POULTRY, EC2R 8EJ, London EC2R, Vereinigtes Königreich","1 POULTRY","EC2R 8EJ","LONDON","United Kingdom","Amadeus"
51.513355,-0.0908549,"HYDROGENONE CAPITAL GROWTH PLC","1 Poultry, London EC2R 8EJ, United Kingdom",NA,NA,NA,"Kingdom","Amadeus"
51.5131982,-0.1251689,"RENEWABLE UK ASSOCIATION","THE CONDUIT 6 LANGLEY STREET, WC2H 9JA, London WC2H, Vereinigtes Königreich","THE CONDUIT 6 LANGLEY STREET","WC2H 9JA","LONDON","United Kingdom","Amadeus"
51.5119983,6.8288231,"PSL Technik GmbH","Im Erlengrund 35, 46149, Oberhausen, Germany","Im Erlengrund 35","46149","Oberhausen","Germany","Hydrogen Germany"
51.5117445,-0.0774102,"IOCL EXPLORATION AND PRODUCTION OMAN LIMITED","3RD FLOOR 5 LLOYDS AVENUE, EC3N 3AE, London EC3N, Vereinigtes Königreich","3RD FLOOR 5 LLOYDS AVENUE","EC3N 3AE","LONDON","United Kingdom","Amadeus"
51.5116972,-0.0826957,"Woodside Energy Ltd","1st Floor, Sackville House, 143-149 Fenchurch Street, London, EC3M 6BN, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.5111283,-0.11878369635922,"Elgar Middleton","1 Lancaster Pl, London WC2E 7ED, United Kingdom",NA,NA,NA,"Kingdom","Hydrogen UK"
51.51105435,-0.0952337643949483,"SUMITOMO CORPORATION EUROPE","Vintners Place, 68 UPPER THAMES STREET, London, EC4V 3BJ, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.5092422,-0.1409924,"Chariot Green Hydrogen Ltd.","19-21 Old Bond Street, London, W1S 4PX, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.5076783,-0.1076635,"STOREGGA LIMITED","2ND FLOOR 1-2 HATFIELDS, SE1 9PG, London SE1, Vereinigtes Königreich","2ND FLOOR 1-2 HATFIELDS","SE1 9PG","LONDON","United Kingdom","Amadeus"
51.50761865,-0.136425094722721,"Renew Power Private Limited (ReNew)","""C/O Vistra (Uk) Ltd, 3rd Floor, 11-12 St. Jamess Square"", London, SW1Y 4LB, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.50761865,-0.136425094722721,"Smiths Group plc","""4th Floor, 11-12 St Jamess Square"", London, SW1Y 4LB, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.5071618,-0.0674954,"MOL","THOMAS MORE SQUARE 3, London, E1W 1WY, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.50493215,-0.0470751248999932,"H2TRANSITION CAPITAL LLP","FLAT 5, PACIFIC WHARF, 165 ROTHERHITHE STREET, SE16 5QF, London SE16, Vereinigtes Königreich","FLAT 5, PACIFIC WHARF, 165 ROTHERHITHE STREET","SE16 5QF","LONDON","United Kingdom","Amadeus"
51.5043581,-0.0795489,"N-Gen Energy Solutions Limited","3 More London Riverside, London, SE1 2AQ.",NA,NA,NA,"United Kingdom","Hydrogen UK"
51.5038502,-0.116773363210453,"SHELL CHEMICALS U.K. LIMITED","SHELL CENTRE, YORK ROAD, SE1 7NA, London SE1, Vereinigtes Königreich","SHELL CENTRE, YORK ROAD","SE1 7NA","LONDON","United Kingdom","Amadeus"
51.5038193,-0.1000426,"PROTIUM GREEN SOLUTIONS LIMITED","UNIT 104 164-180 UNION STREET, SE1 0LH, London SE1, Vereinigtes Königreich","UNIT 104 164-180 UNION STREET","SE1 0LH","LONDON","United Kingdom","Amadeus"
51.5,7.05,"H2 Station",NA,NA,NA,"Essen","DE","www.H2stations.org"
51.49966305,-0.193045451884419,"VISION DIRECT EUROPE LTD","1 WRIGHTS LANE, W8 5RY, London W8, Vereinigtes Königreich","1 WRIGHTS LANE","W8 5RY","LONDON","United Kingdom","Amadeus"
51.498152,-0.142205,"GKN HYDROGEN LIMITED","2ND FLOOR NOVA NORTH, 11 BRESSENDEN PLACE, SW1E 5BY, London SW1E, Vereinigtes Königreich","2ND FLOOR NOVA NORTH, 11 BRESSENDEN PLACE","SW1E 5BY","LONDON","United Kingdom","Amadeus"
51.4971667,-0.1396282,"DOLLYMANS STORAGE LIMITED","4TH FLOOR 80 VICTORIA STREET, SW1E 5JL, London SW1E, Vereinigtes Königreich","4TH FLOOR 80 VICTORIA STREET","SW1E 5JL","LONDON","United Kingdom","Amadeus"
51.4971667,-0.1396282,"SALTHOLME SOUTH POWER LIMITED","4TH FLOOR 80 VICTORIA STREET, SW1E 5JL, London SW1E, Vereinigtes Königreich","4TH FLOOR 80 VICTORIA STREET","SW1E 5JL","LONDON","United Kingdom","Amadeus"
51.4967767,-0.1360237,"KENNOXHEAD WIND FARM LIMITED","5 HOWICK PLACE, SW1P 1WG, London SW1P, Vereinigtes Königreich","5 HOWICK PLACE","SW1P 1WG","LONDON","United Kingdom","Amadeus"
51.4967767,-0.1360237,"ORSTED","5 HOWICK PLACE, SW1P 1WG, London SW1P, Vereinigtes Königreich","5 HOWICK PLACE","SW1P 1WG","LONDON","United Kingdom","Amadeus"
51.4956292,-0.1460347,"CHRYSAOR NORTH SEA LIMITED","23 LOWER BELGRAVE STREET, SW1W 0NR, London SW1W, Vereinigtes Königreich","23 LOWER BELGRAVE STREET","SW1W 0NR","LONDON","United Kingdom","Amadeus"
51.495141,-0.273577293103448,"CB&I UK LIMITED","BUILDING 3, 566 CHISWICK HIGH ROAD, CHISWICK, W4 5YA, London W4, Vereinigtes Königreich","BUILDING 3, 566 CHISWICK HIGH ROAD, CHISWICK","W4 5YA","LONDON","United Kingdom","Amadeus"
51.4940084,-0.1481489,"HFI ENERGY SYSTEMS LIMITED","25 ECCLESTON PLACE, SW1W 9NF, London SW1W, Vereinigtes Königreich","25 ECCLESTON PLACE","SW1W 9NF","LONDON","United Kingdom","Amadeus"
51.49170025,-0.197317035714287,"HALIAN INTERNATIONAL LIMITED","33-34 SOHO SQUARE, W1D 3QU, London W1D, Vereinigtes Königreich","33-34 SOHO SQUARE","W1D 3QU","LONDON","United Kingdom","Amadeus"
51.4914175773825,6.72396950620628,"Carbon2Chem",NA,NA,NA,"Duisburg","Germany","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.49112485,6.74327388712534,"Thyssenkrupp Steel","Kaiser-Wilhelm-Strasse 100, Duisburg, 47166, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.489626,6.9662419,"Gas- und Wärme-Institut Essen e. V.","Hafenstr. 101, 45356, Essen, Germany","Hafenstr. 101","45356","Essen","Germany","Hydrogen Germany"
51.4888064,-0.167983360133215,"INEOS FLUOR HOLDINGS LIMITED","ANCHOR HOUSE, 15-19 BRITTEN STREET, SW33TY, London SW3, Vereinigtes Königreich","ANCHOR HOUSE, 15-19 BRITTEN STREET","SW33TY","LONDON","United Kingdom","Amadeus"
51.4878429,6.863308,"Unknown",NA,NA,NA,"Oberhausen","Germany","Hydrogen Production | European Hydrogen Observatory (europa.eu)"
51.4874424,-0.3129875,"BRITANNIA LIFT SERVICES (U.K.) LIMITED","10TH FLOOR VANTAGE, GREAT WEST ROAD, TW8 9AG, Brentford, Vereinigtes Königreich","10TH FLOOR VANTAGE, GREAT WEST ROAD","TW8 9AG","BRENTFORD","United Kingdom","Amadeus"
51.4818111,7.2196635,"Ruhr-Universität Bochum","Universitätsstr. 150, 44801, Bochum, Germany","Universitätsstr. 150","44801","Bochum","Germany","Hydrogen Germany"
51.4806846,-0.1111974,"BOSS Energy Consulting","101 Lincoln House, Kennington Park, 1 Brixton Road, Oval, London, SW9 6DE, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.4776586,7.0352304,"Open Grid Europe GmbH","Kallenbergstr. 5, 45141, Essen, Germany","Kallenbergstr. 5","45141","Essen","Germany","Hydrogen Germany"
51.4776586,7.0352304,"RWE Power Aktiengesellschaft - Forschung und Entwicklung - Werkstoffe und Analytik, RWE Generation SE und RWE Renewables GmbH und RWE Supply and Trading GmbH","RWE Platz 2, 45141, Essen, Germany","RWE Platz 2","45141","Essen","Germany","Hydrogen Germany"
51.46877855,7.00596462027797,"Open Grid Europe","Kallenbergstraße 5, Essen, 45141, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.4662007,7.0121738222576,"RWE Generation","RWE Platz 3, Essen, 45141, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.4657429,7.0115983,"OHD OFFSHORE HYDROGEN DEVELOPMENT ONE GMBH","RWE PLATZ 4, 45141, Essen, Deutschland","RWE PLATZ 4","45141","ESSEN","Germany","Amadeus"
51.4656674,7.0129498,"GAS LINK LUBMIN GMBH","RWE PLATZ 6, 45141, Essen, Deutschland","RWE PLATZ 6","45141","ESSEN","Germany","Amadeus"
51.46257105,7.03642779999999,"CARBOTECH AC GMBH","ELISENSTR. 119, 45139, Essen, Deutschland","ELISENSTR. 119","45139","ESSEN","Germany","Amadeus"
51.4600436,7.0058763,"H2UB GmbH","Jakob-Funke-Platz 2, Essen, 45127, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.4594252,-0.3066771,"Penspen","Water Lane 3, Richmond, Surrey, TW9 1TJ, United Kingdom",NA,NA,NA,"United Kingdom","Hydrogen Europe"
51.4559901,6.7463566,"PLUG POWER GERMANY GMBH","IM FREIHAFEN 6 A, 47138, Duisburg, Deutschland","IM FREIHAFEN 6 A","47138","DUISBURG","Germany","Amadeus"
51.45492,6.74451,"PLUG POWER EUROPE","Im Freihafen 8a, 47138 Duisburg, Germany",NA,NA,NA,"Germany","Amadeus"
51.450661,7.238199,"CARBON BRENNSTOFFHANDELS- UND TRANSPORTGESELLSCHAFT MBH","STIEPELER STR. 68 H, 44799, Bochum, Deutschland","STIEPELER STR. 68 H","44799","BOCHUM","Germany","Amadeus"
51.44988895,6.74296148196991,"Duisburger Hafen AG","Alte Ruhrorter Str. 42–52, Duisburg, 47119, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.449417,7.013722,"Evonik","Rellinghauser str 1-11, Essen, 45128, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
51.4436998,7.2750299,"Fraunhofer-Einrichtung für Energieinfrastrukturen und Geothermie IEG Bochum","Am Hochschulcampus 1 / IEG, 44801, Bochum, Germany","Am Hochschulcampus 1 / IEG","44801","Bochum","Germany","Hydrogen Germany"
51.44,6.74,"H2 Station",NA,NA,NA,"Duisburg","DE","www.H2stations.org"
51.44,6.95,"H2 Station",NA,NA,NA,"Mülheim an der Ruhr","DE","www.H2stations.org"
51.4379899,0.0733622,"GLOBAL ENERGY TECHNOLOGY LTD","Avery House, 8 Avery Hill Rd, London SE9 2BD, United Kingdom",NA,NA,NA,"Kingdom","Amadeus"
51.4377665,7.0055612,"IQONY GMBH","RÜTTENSCHEIDER STR., 45128, Essen, Deutschland","RÜTTENSCHEIDER STR.","45128","ESSEN","Germany","Amadeus"
51.4370971,7.0430603,"Uniper","Ruhrallee, Essen, 45136, Germany",NA,NA,NA,"Germany","Hydrogen Europe"
