Unnamed: 0,Name des Unternehmens,"Anzahl der Mitarbeiter 
Letztes verf. Jahr",Adresse,Postleitzahl,Ort,Region,Land,Länderkürzel,Full Address,Latitude,Longitude,Country
1513.0,JUMO AUTOMATION,39,INDUSTRIESTRASSE 18,4700,EUPEN,Verviers,Belgien,BE,"INDUSTRIESTRASSE 18, 4700, Verviers, Belgien",50.64009675,6.007003698300448,Belgium
1514.0,JUNOVA VENTURES AG,4,WILENSTRASSE 4,8832,WOLLERAU,Schwyz,Schweiz,CH,"WILENSTRASSE 4, 8832, Schwyz, Schweiz",47.196857,8.724254,Switzerland
1515.0,JUSHAPE GMBH,1,MITTLERER KUHBERG 39,89077,ULM,Ulm,Deutschland,DE,"MITTLERER KUHBERG 39, 89077, Ulm, Deutschland",48.3816746,9.9629082,Germany
1516.0,KÄPPELI WASSERSTOFF AG,4,RIEDMATTLI 3,6423,SEEWEN SZ,Schwyz,Schweiz,CH,"RIEDMATTLI 3, 6423, Schwyz, Schweiz",47.031599,8.62596,Switzerland
1517.0,KÄRCHER ENERGY GMBH,1,MOLTKESTR. 14,76344,EGGENSTEIN-LEOPOLDSHAFEN,"Karlsruhe, Landkreis",Deutschland,DE,"MOLTKESTR. 14, 76344, Karlsruhe, Landkreis, Deutschland",49.0758474,8.3920882,Germany
1518.0,KEMIRA WATER DANMARK A/S,5,AMAGER STRANDVEJ 390,2770,KASTRUP,Tårnby,Dänemark,DK,"AMAGER STRANDVEJ 390, 2770, Tårnby, Dänemark",55.635465,12.651281,Denmark
1519.0,KLOCKNER FAMILIEN GMBH,1,JOHANNISBERG 6 A,53578,WINDHAGEN,Neuwied,Deutschland,DE,"JOHANNISBERG 6 A, 53578, Neuwied, Deutschland",50.6439765,7.371639734595959,Germany
1520.0,KMW WIND TO GAS ENERGY GMBH & CO. KG,4,SCHLEUSENSTR. 10,25541,BRUNSBÜTTEL,Dithmarschen,Deutschland,DE,"SCHLEUSENSTR. 10, 25541, Dithmarschen, Deutschland",53.8970816,9.1465967,Germany
1521.0,KOMPENZA (SCHWEIZ) AG,1,RIEDHALDEN 3A,8427,FREIENSTEIN,Zürich,Schweiz,CH,"RIEDHALDEN 3A, 8427, Zürich, Schweiz",47.534608,8.58383,Switzerland
1522.0,KOOLZUUR CENTRALE B.V.,38,NUSTERWEG 64,6136 XB,SITTARD,Sittard-Geleen,Niederlande,NL,"NUSTERWEG 64, 6136 XB, Sittard-Geleen, Niederlande",51.0127725,5.8671309,Netherlands
1523.0,KRAFT GREEN ENERGY UG (HAFTUNGSBESCHRÄNKT),1,GLAUBURGSTR. 30,63683,ORTENBERG,Wetteraukreis,Deutschland,DE,"GLAUBURGSTR. 30, 63683, Wetteraukreis, Deutschland",50.3252047,9.044336107971386,Germany
1524.0,KURT SUTER IMMOBILIEN AG,4,HERRENWISSTRASSE 20,8180,BÜLACH,Zürich,Schweiz,CH,"HERRENWISSTRASSE 20, 8180, Zürich, Schweiz",47.541535,8.521593,Switzerland
1525.0,KVYREEN AG,4,HOHLSTRASSE 188,8004,ZÜRICH,Zürich,Schweiz,CH,"HOHLSTRASSE 188, 8004, Zürich, Schweiz",47.3811975,8.5181692,Switzerland
1526.0,KW ENERGIE GMBH,2,UTHOFSTR. 40,33442,HERZEBROCK-CLARHOLZ,Gütersloh,Deutschland,DE,"UTHOFSTR. 40, 33442, Gütersloh, Deutschland",51.88311075,8.23858011457748,Germany
1527.0,KYROS HYDROGEN SOLUTIONS GMBH,12,BAHNHOFSTR. 32 A,96524,FÖRITZTAL,Sonneberg,Deutschland,DE,"BAHNHOFSTR. 32 A, 96524, Sonneberg, Deutschland",50.360797,11.1738114,Germany
1528.0,L IDEE PREND FORME,n.v.,"LE BOIS MORIN, 5 ALLEE DE BARVILLE",27190,FERRIERES HAUT CLOCHER,Eure,Frankreich,FR,"LE BOIS MORIN, 5 ALLEE DE BARVILLE, 27190, Eure, Frankreich",49.023205,0.962704,France
1529.0,LABEL EAU SÀRL,1,"C/O JACQUES FISCHER, CHEMIN DU SCHOENBERG 1",1700,FRIBOURG,Fribourg,Schweiz,CH,"C/O JACQUES FISCHER, CHEMIN DU SCHOENBERG 1, 1700, Fribourg, Schweiz",46.806994,7.169628,Switzerland
1530.0,LADEWATT GMBH,1,AM SANDWERDER 40,14109,BERLIN,Berlin,Deutschland,DE,"AM SANDWERDER 40, 14109, Berlin, Deutschland",52.426435,13.183618,Germany
1531.0,LAMTEC MEß- UND REGELTECHNIK FÜR FEUERUNGEN GMBH & CO. KG,82,JOSEF-REIERT-STR. 26,69190,WALLDORF,Rhein-Neckar,Deutschland,DE,"JOSEF-REIERT-STR. 26, 69190, Rhein-Neckar, Deutschland",49.308292,8.629792,Germany
1532.0,LANEMARK INTERNATIONAL LIMITED,3,"LANEMARK HOUSE, WHITACRE ROAD",CV11 6BW,NUNEATON,Nuneaton,Vereinigtes Königreich,GB,"LANEMARK HOUSE, WHITACRE ROAD, CV11 6BW, Nuneaton, Vereinigtes Königreich",52.52218305,-1.4512082646377564,United Kingdom
1533.0,LATEM ENERGIA SOCIEDAD ANONIMA.,n.v.,POLIGONO INDUSTRIAL DE VILLADANGOS DEL PARAMO,24392,VILLADANGOS DEL PARAMO,León,Spanien,ES,"POLIGONO INDUSTRIAL DE VILLADANGOS DEL PARAMO, 24392, León, Spanien",42.5479826,-5.5816969,Spain
1534.0,LAVO GERMANY GMBH,2,MULACKSTR. 22,10119,BERLIN,Berlin,Deutschland,DE,"MULACKSTR. 22, 10119, Berlin, Deutschland",52.5276209,13.4039894,Germany
1535.0,LE RELAIS DES FRANCHES SÀRL,1,SOUS LA VELLE 17A,2340,LE NOIRMONT,Jura,Schweiz,CH,"SOUS LA VELLE 17A, 2340, Jura, Schweiz",47.224367,6.969061,Switzerland
1536.0,ЛЕГА,n.v.,"БУЛ.МИРА 29-А, ОФИС 22",606025,ДЗЕРЖИНСК,Нижегородская область,Russische Föderation,RU,"БУЛ.МИРА 29-А, ОФИС 22, 606025, Нижегородская область, Russische Föderation",,,Russia
1537.0,LETSCHINER ODERSTROM GESELLSCHAFT MBH,2,BAHNHOFSTR. 30 A,15324,LETSCHIN,Märkisch-Oderland,Deutschland,DE,"BAHNHOFSTR. 30 A, 15324, Märkisch-Oderland, Deutschland",52.6398696,14.3556282,Germany
1538.0,LHYFE NETHERLANDS B.V.,1,"ZUIDPLEIN 126 TOWER H, 15E",1077 XV,AMSTERDAM,Amsterdam,Niederlande,NL,"ZUIDPLEIN 126 TOWER H, 15E, 1077 XV, Amsterdam, Niederlande",52.339963,4.872523,Netherlands
1539.0,LHYFE NIEDERSACHSEN GMBH,1,STAU 123,26122,OLDENBURG,Oldenburg,Deutschland,DE,"STAU 123, 26122, Oldenburg, Deutschland",53.1407602,8.231186,Germany
1540.0,LIFTE H2-GMBH,16,KRONENSTR. 63,10117,BERLIN,Berlin,Deutschland,DE,"KRONENSTR. 63, 10117, Berlin, Deutschland",52.5112731,13.3889185,Germany
1541.0,LINDE GAS BELGIUM,5,BORSBEEKSEBRUG 34 B.1,2600,BERCHEM-ANTWERPEN,Antwerp,Belgien,BE,"BORSBEEKSEBRUG 34 B.1, 2600, Antwerp, Belgien",51.2000649,4.434068,Belgium
1542.0,LINDE KRYOTECHNIK AG,160,DÄTTLIKONERSTRASSE 5,8422,PFUNGEN,Zürich,Schweiz,CH,"DÄTTLIKONERSTRASSE 5, 8422, Zürich, Schweiz",47.5188294,8.6368659,Switzerland
1543.0,LINDE ÖSTERREICH HOLDING GMBH,n.v.,CARL-VON-LINDE-PLATZ 1,4651,STADL-PAURA,Oberösterreich,Österreich,AT,"CARL-VON-LINDE-PLATZ 1, 4651, Oberösterreich, Österreich",48.086291,13.8896,Austria
1544.0,LINDE RUSSIA UK LIMITED,4,"FORGE, 43 CHURCH STREET WEST",GU21 6HT,WOKING,Woking,Vereinigtes Königreich,GB,"FORGE, 43 CHURCH STREET WEST, GU21 6HT, Woking, Vereinigtes Königreich",51.31803175,-0.5621470081842368,United Kingdom
1545.0,LOADL B.V.,3,DE TWEEDE GEERDEN 17,5334 LH,VELDDRIEL,Maasdriel,Niederlande,NL,"DE TWEEDE GEERDEN 17, 5334 LH, Maasdriel, Niederlande",51.7577388,5.292145,Netherlands
1546.0,LOGHYDROGEN TECHNOLOGY AG,4,STÖCKLIWEG 15,3604,THUN,Bern,Schweiz,CH,"STÖCKLIWEG 15, 3604, Bern, Schweiz",46.739533,7.62736,Switzerland
1547.0,LOHC INDUSTRIAL SOLUTIONS NRW GMBH,1,HAMMFELDDAMM 4 A,41460,NEUSS,Neuss,Deutschland,DE,"HAMMFELDDAMM 4 A, 41460, Neuss, Deutschland",51.1933943,6.7108561,Germany
1548.0,LOTUS ENGINEERING LIMITED,n.v.,POTASH LANE HETHEL,NR14 8EZ,NORWICH,Norwich,Vereinigtes Königreich,GB,"POTASH LANE HETHEL, NR14 8EZ, Norwich, Vereinigtes Königreich",,,United Kingdom
1549.0,LUXFER GERMANY GMBH,1,,,,Bochum,Deutschland,DE,"nan, nan, Bochum, Deutschland",,,Germany
1550.0,M. OTTEVANGER B.V.,n.v.,JACOB VAN DER BORCHSTR 45 BS,3515 XB,UTRECHT,Utrecht,Niederlande,NL,"JACOB VAN DER BORCHSTR 45 BS, 3515 XB, Utrecht, Niederlande",52.1041167,5.1200711,Netherlands
1551.0,MACH SOLAR GMBH,2,IM SAND 35,65396,WALLUF,Rheingau-Taunus,Deutschland,DE,"IM SAND 35, 65396, Rheingau-Taunus, Deutschland",50.0417283,8.15194525,Germany
1552.0,MACHINEFABRIEK TER APEL B.V.,n.v.,OUDE WEG 37,9561 LA,TER APEL,Westerwolde,Niederlande,NL,"OUDE WEG 37, 9561 LA, Westerwolde, Niederlande",52.8765764,7.0664866,Netherlands
1553.0,MADOQUA VENTURES B.V.,n.v.,SCHIPHOL BOULEVARD 127 WORLD TRADE,1118 BG,SCHIPHOL,Haarlemmermeer,Niederlande,NL,"SCHIPHOL BOULEVARD 127 WORLD TRADE, 1118 BG, Haarlemmermeer, Niederlande",52.3084839,4.7593011,Netherlands
1554.0,MAHLER AGS GMBH,35,HEDELFINGER STR. 60,70327,STUTTGART,Stuttgart,Deutschland,DE,"HEDELFINGER STR. 60, 70327, Stuttgart, Deutschland",48.766455,9.2488471,Germany
1555.0,MAHYTEC,n.v.,6 RUE LEON BEL,39100,DOLE,Jura,Frankreich,FR,"6 RUE LEON BEL, 39100, Jura, Frankreich",47.1075059,5.505715,France
1556.0,MARBURGER IONENSTRAHL-THERAPIE BETRIEBS-GESELLSCHAFT MBH,47,SALZBURGER LEITE 1,97616,BAD NEUSTADT,Rhön-Grabfeld,Deutschland,DE,"SALZBURGER LEITE 1, 97616, Rhön-Grabfeld, Deutschland",50.3249639,10.2332376,Germany
1557.0,MAREES CLEANERGY B.V.,n.v.,HAVENWEG 14,1767 EC,KOLHORN,Hollands Kroon,Niederlande,NL,"HAVENWEG 14, 1767 EC, Hollands Kroon, Niederlande",52.7920242,4.9106933,Netherlands
1558.0,MAROV B.V.,n.v.,PUCCINISTRAAT 13,2992 RK,BARENDRECHT,Barendrecht,Niederlande,NL,"PUCCINISTRAAT 13, 2992 RK, Barendrecht, Niederlande",51.8499028,4.5243821,Netherlands
1559.0,MASTER TEC GMBH CHEMISCHE PRODUKTE,74,LANDGRAFWEG 5,95632,WUNSIEDEL,Wunsiedel,Deutschland,DE,"LANDGRAFWEG 5, 95632, Wunsiedel, Deutschland",50.03460320000001,12.000966699999996,Germany
1560.0,MASUR ENERGIESYSTEME GMBH,15,LÜTTMANNSTR.,48477,HÖRSTEL,Steinfurt,Deutschland,DE,"LÜTTMANNSTR., 48477, Steinfurt, Deutschland",52.292178,7.5681063,Germany
1561.0,MAXIMATOR HYDROGEN GMBH,128,PETRIBLICK 2,99734,NORDHAUSEN,Nordhausen,Deutschland,DE,"PETRIBLICK 2, 99734, Nordhausen, Deutschland",51.486819,10.791122,Germany
1562.0,MB IMPIANTI SAGL,1,CORSO SAN GOTTARDO 113A,6830,CHIASSO,Ticino,Schweiz,CH,"CORSO SAN GOTTARDO 113A, 6830, Ticino, Schweiz",45.837301,9.022683,Switzerland
1563.0,MCKINLEY INTERNATIONAL GMBH,4,UNTER SAGI 6,6362,STANSSTAD,Nidwalden,Schweiz,CH,"UNTER SAGI 6, 6362, Nidwalden, Schweiz",46.9734566,8.3472943,Switzerland
1564.0,MCPHY ENERGY DEUTSCHLAND GMBH,52,SCHWARTZKOPFFSTR. 1,15745,WILDAU,Dahme-Spreewald,Deutschland,DE,"SCHWARTZKOPFFSTR. 1, 15745, Dahme-Spreewald, Deutschland",52.3198757,13.6311938,Germany
1565.0,MDP NEUE ENERGIEN GMBH & CO. KG,n.v.,ANGELIKASTR. 11,01099,DRESDEN,Dresden,Deutschland,DE,"ANGELIKASTR. 11, 01099, Dresden, Deutschland",51.067935,13.782944,Germany
1566.0,MEDITERANA GMBH & CO. KG,186,LIMBURGER STR. 31,61462,KÖNIGSTEIN,Hochtaunuskreis,Deutschland,DE,"LIMBURGER STR. 31, 61462, Hochtaunuskreis, Deutschland",50.19087405,8.46414755044264,Germany
1567.0,MERIDIAN RESOURCES B.V.,n.v.,MERIDIAAN 26,2801 DA,GOUDA,Gouda,Niederlande,NL,"MERIDIAAN 26, 2801 DA, Gouda, Niederlande",52.0163497,4.6857665,Netherlands
1568.0,MESSER B.V.,34,MIDDENWEG 17,4782 PM,MOERDIJK,Moerdijk,Niederlande,NL,"MIDDENWEG 17, 4782 PM, Moerdijk, Niederlande",51.676244,4.5832554,Netherlands
1569.0,MESSER SCHWEIZ AG,75,SEONERSTRASSE 75,5600,LENZBURG,Aargau,Schweiz,CH,"SEONERSTRASSE 75, 5600, Aargau, Schweiz",47.372344,8.172121,Switzerland
1570.0,MET GERMANY HOLDING GMBH,1,PAUL-TOSSE-STR. 8,36132,EITERFELD,Fulda,Deutschland,DE,"PAUL-TOSSE-STR. 8, 36132, Fulda, Deutschland",50.78311895,9.796566075780532,Germany
1571.0,MH2 CONCEPT AG,4,WEINGARTENSTRASSE 11,8181,HÖRI,Zürich,Schweiz,CH,"WEINGARTENSTRASSE 11, 8181, Zürich, Schweiz",47.504849,8.495895,Switzerland
1572.0,MISSION ZERO LEASING B.V.,n.v.,PRODUKTIEWEG 2,9601 MA,HOOGEZAND,Midden-Groningen,Niederlande,NL,"PRODUKTIEWEG 2, 9601 MA, Midden-Groningen, Niederlande",53.1644878,6.7256313,Netherlands
1573.0,MKH VERWALTUNG AG,1,KÖNIGSALLEE,40212,DÜSSELDORF,Städteregion Aachen,Deutschland,DE,"KÖNIGSALLEE, 40212, Städteregion Aachen, Deutschland",51.2212354,6.777358817060531,Germany
1574.0,MOBELEC,n.v.,33 QUAI ARLOING,69009,LYON,Rhône,Frankreich,FR,"33 QUAI ARLOING, 69009, Rhône, Frankreich",45.7708849,4.8118215,France
1575.0,MOBIHY B.V.,n.v.,NIJVERHEIDSWEG 28 A,7081 AE,GENDRINGEN,Oude Ijsselstreek,Niederlande,NL,"NIJVERHEIDSWEG 28 A, 7081 AE, Oude Ijsselstreek, Niederlande",51.8780829,6.3837021,Netherlands
1576.0,MODULO MOBILITE DURABLE LOCALE,n.v.,12 RUE BLAISE PASCAL,37000,TOURS,Indre-et-Loire,Frankreich,FR,"12 RUE BLAISE PASCAL, 37000, Indre-et-Loire, Frankreich",47.3889976,0.6933244,France
1577.0,MOS ENERGIE GMBH,2,BÜDERICHER STR.,41460,NEUSS,Neuss,Deutschland,DE,"BÜDERICHER STR., 41460, Neuss, Deutschland",51.21634985,6.690213073637392,Germany
1578.0,MOTIVE FUELS LIMITED,27,"ADVANCED MANUFACTURING TECHNOLOG, BRUNEL WAY",S60 5WG,ROTHERHAM,Rotherham,Vereinigtes Königreich,GB,"ADVANCED MANUFACTURING TECHNOLOG, BRUNEL WAY, S60 5WG, Rotherham, Vereinigtes Königreich",53.3834142,-1.3778271,United Kingdom
1579.0,MR H2 AG,35,SPITALGASSE 5,8001,ZÜRICH,Zürich,Schweiz,CH,"SPITALGASSE 5, 8001, Zürich, Schweiz",47.3736561,8.5444548,Switzerland
1580.0,MRS ENERGY INTERNATIONAL GMBH,1,RUDOLFPLATZ 3,50674,KÖLN,Köln,Deutschland,DE,"RUDOLFPLATZ 3, 50674, Köln, Deutschland",50.9359341,6.940181,Germany
1581.0,MTP BHKW SERVICE GMBH,3,GEWERBESTR. 12,16540,HOHEN NEUENDORF,Oberhavel,Deutschland,DE,"GEWERBESTR. 12, 16540, Oberhavel, Deutschland",52.6603948,13.2919164,Germany
1582.0,MULTIPLY AG,1,LEIPZIGER PLATZ 11,10117,BERLIN,Berlin,Deutschland,DE,"LEIPZIGER PLATZ 11, 10117, Berlin, Deutschland",52.5094467,13.3796957,Germany
1583.0,NÄF AGRO AG,4,"C/O MANFRED NAEF, RÜTIHOF 486",5082,KAISTEN,Aargau,Schweiz,CH,"C/O MANFRED NAEF, RÜTIHOF 486, 5082, Aargau, Schweiz",47.541298,8.066659,Switzerland
1584.0,NANOWATER HYDROTECH AG,4,WALDSTÄTTERSTRASSE 6,6003,LUZERN,Lucerne,Schweiz,CH,"WALDSTÄTTERSTRASSE 6, 6003, Lucerne, Schweiz",47.046137,8.307756,Switzerland
1585.0,NASHEL B.V.,n.v.,AMBACHTSHOF 6,2632 BB,NOOTDORP,Pijnacker-Nootdorp,Niederlande,NL,"AMBACHTSHOF 6, 2632 BB, Pijnacker-Nootdorp, Niederlande",52.0498074,4.4109547,Netherlands
1586.0,NATUR ENERGIE NIEDERRHEIN GMBH,n.v.,WIESENSTR. 17 B,46519,ALPEN,Wesel,Deutschland,DE,"WIESENSTR. 17 B, 46519, Wesel, Deutschland",51.6004618,6.511821596277718,Germany
1587.0,NAVAP ESTHETIQUE AUTOMOBILE,n.v.,90 RUE ANATOLE FRANCE,62470,CAMBLAIN CHATELAIN,Pas-de-Calais,Frankreich,FR,"90 RUE ANATOLE FRANCE, 62470, Pas-de-Calais, Frankreich",50.481103,2.465794,France
1588.0,NEDASTRA HOLDING B.V.,19,AXELSEDAM 3 A,4531 HH,TERNEUZEN,Terneuzen,Niederlande,NL,"AXELSEDAM 3 A, 4531 HH, Terneuzen, Niederlande",51.334706,3.8281976,Netherlands
1589.0,NEDERLANDSE INNOVATIE MAATSCHAPPIJ (NIM) B.V.,9,NIKKELSTRAAT 37,2984 AM,RIDDERKERK,Ridderkerk,Niederlande,NL,"NIKKELSTRAAT 37, 2984 AM, Ridderkerk, Niederlande",51.8728332,4.6161959,Netherlands
1590.0,NEDERLANDSE WATERSTOF MAATSCHAPPIJ B.V.,n.v.,GRIFTENSTEIN 50,3621 XL,BREUKELEN,Stichtse Vecht,Niederlande,NL,"GRIFTENSTEIN 50, 3621 XL, Stichtse Vecht, Niederlande",52.180823,5.0016454,Netherlands
1591.0,NEIS GMBH,2,RASIS BÜNDT 10,6890,LUSTENAU,Vorarlberg,Österreich,AT,"RASIS BÜNDT 10, 6890, Vorarlberg, Österreich",47.443414,9.670529,Austria
1592.0,NEUE ENERGIEN PREMNITZ GMBH,n.v.,VISTRASTR. 7,14727,PREMNITZ,Havelland,Deutschland,DE,"VISTRASTR. 7, 14727, Havelland, Deutschland",52.5334725,12.35108826639562,Germany
1593.0,NH2 SVERIGE AB,2,BIRGER JARLSGATAN 2  5TR,114 34,STOCKHOLM,Stockholm,Schweden,SE,"BIRGER JARLSGATAN 2  5TR, 114 34, Stockholm, Schweden",59.3333494,18.0758518,Sweden
1594.0,NITROGENCLEANUP B.V.,n.v.,MIMOSADREEF 7,2631 HZ,NOOTDORP,Pijnacker-Nootdorp,Niederlande,NL,"MIMOSADREEF 7, 2631 HZ, Pijnacker-Nootdorp, Niederlande",52.0474364,4.4016606,Netherlands
1595.0,NORDPFALZENERGIE EG,2,RAIFFEISENSTR. 4,67808,IMSWEILER,Donnersbergkreis,Deutschland,DE,"RAIFFEISENSTR. 4, 67808, Donnersbergkreis, Deutschland",49.6009972,7.800277395012463,Germany
1596.0,NRGSYNC VERTRIEBS GMBH,1,MALLINCKRODTSTR. 320,44147,DORTMUND,Dortmund,Deutschland,DE,"MALLINCKRODTSTR. 320, 44147, Dortmund, Deutschland",51.5237927,7.4456498,Germany
1597.0,NUEHYDROGEN UG (HAFTUNGSBESCHRÄNKT),3,FÜRTHER STR.,90429,NÜRNBERG,Bayern,Deutschland,DE,"FÜRTHER STR., 90429, Bayern, Deutschland",49.4565245,11.0394923,Germany
1598.0,NXT HYDROGEN B.V.,n.v.,VENNEWATERSWEG 2 B,1852 PT,HEILOO,Heiloo,Niederlande,NL,"VENNEWATERSWEG 2 B, 1852 PT, Heiloo, Niederlande",52.5880947,4.7004243,Netherlands
1599.0,OCI AGRO BELGIUM,n.v.,PANISWIJERSTRAAT 92,3600,GENK,Hasselt,Belgien,BE,"PANISWIJERSTRAAT 92, 3600, Hasselt, Belgien",50.939299,5.475791,Belgium
1600.0,OCTOPUS HYDROGEN PRODUCTION 1 LIMITED,n.v.,"UK HOUSE, 5TH FLOOR, 164-182 OXFORD STREET",W1D 1NN,LONDON,London W1D,Vereinigtes Königreich,GB,"UK HOUSE, 5TH FLOOR, 164-182 OXFORD STREET, W1D 1NN, London W1D, Vereinigtes Königreich",-33.747159,150.715594,United Kingdom
1601.0,OE POWER GMBH,1,FORSTENRIEDER ALLEE 213 B,81476,MÜNCHEN,"München, Landeshauptstadt",Deutschland,DE,"FORSTENRIEDER ALLEE 213 B, 81476, München, Landeshauptstadt, Deutschland",48.0814507,11.4942744,Germany
1602.0,OFFSHORE WIND POWER LIMITED,n.v.,"CLAVA HOUSE, CRADLEHALL BUSINESS PARK",IV2 5GH,INVERNESS,Inverness,Vereinigtes Königreich,GB,"CLAVA HOUSE, CRADLEHALL BUSINESS PARK, IV2 5GH, Inverness, Vereinigtes Königreich",,,United Kingdom
1603.0,OG H2 B.V.,n.v.,PLUTO 3,8448 CM,HEERENVEEN,Heerenveen,Niederlande,NL,"PLUTO 3, 8448 CM, Heerenveen, Niederlande",52.9766085,5.9371001,Netherlands
1604.0,OHD OFFSHORE HYDROGEN DEVELOPMENT ADMINISTRATION TWO GMBH,n.v.,KRONENSTR. 73,10117,BERLIN,Essen,Deutschland,DE,"KRONENSTR. 73, 10117, Essen, Deutschland",52.5111993,13.3872982,Germany
1605.0,OHD OFFSHORE HYDROGEN DEVELOPMENT ONE GMBH,3,RWE PLATZ 4,45141,ESSEN,Essen,Deutschland,DE,"RWE PLATZ 4, 45141, Essen, Deutschland",51.4657429,7.0115983,Germany
1606.0,"OHMIUM INTERNATIONAL, INC. WILMINGTON (DELAWARE) SUCCURSALE DI LUGANO",n.v.,"C/O LARIS FIDUCIARIA SA, VIA GREINA 3",6900,LUGANO,Ticino,Schweiz,CH,"C/O LARIS FIDUCIARIA SA, VIA GREINA 3, 6900, Ticino, Schweiz",46.008305,8.955091,Switzerland
1607.0,OIL & ENERGY CONSULTING GMBH,1,KIRCHWEG 8,6375,BECKENRIED,Nidwalden,Schweiz,CH,"KIRCHWEG 8, 6375, Nidwalden, Schweiz",46.9669633,8.4741672,Switzerland
1608.0,АКЦИОНЕРНОЕ ОБЩЕСТВО НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ТЯЖПРОМАРМАТУРА,n.v.,УЛ. МОЛДАВСКАЯ Д. 5,121467,МОСКВА,г.Москва,Russische Föderation,RU,"УЛ. МОЛДАВСКАЯ Д. 5, 121467, г.Москва, Russische Föderation",55.73202365,37.43438774575408,Russia
1609.0,OLF DEUTSCHLAND GMBH,12,BROOK 2 /BLOCK H,20457,HAMBURG,"Hamburg, Freie und Hansestadt",Deutschland,DE,"BROOK 2 /BLOCK H, 20457, Hamburg, Freie und Hansestadt, Deutschland",53.5445199,9.994349791490048,Germany
1610.0,OMV ENERJI TICARET ANONIM SIRKETI,44,"VEKO GIZ PLAZA K:12, MASLAK MEYDAN SOKAK   D:37-38-39-40 NO:3, MASLAK MAHALLESI",34485,SARIYER,Istanbul,Türkei,TR,"VEKO GIZ PLAZA K:12, MASLAK MEYDAN SOKAK   D:37-38-39-40 NO:3, MASLAK MAHALLESI, 34485, Istanbul, Türkei",,,Turkey
1611.0,ONESEA ENERGY B.V.,4,WESTPLANTSOEN 196,2613 GS,DELFT,Delft,Niederlande,NL,"WESTPLANTSOEN 196, 2613 GS, Delft, Niederlande",52.0121816,4.3457242,Netherlands
1612.0,ORCEYRE,n.v.,LE BOURG,15500,LA CHAPELLE LAURENT,Cantal,Frankreich,FR,"LE BOURG, 15500, Cantal, Frankreich",45.164918,3.186401,France
1613.0,ORSTED GIGASTACK LIMITED,n.v.,5 HOWICK PLACE,SW1P 1WG,LONDON,London SW1P,Vereinigtes Königreich,GB,"5 HOWICK PLACE, SW1P 1WG, London SW1P, Vereinigtes Königreich",51.4967767,-0.1360237,United Kingdom
1614.0,ORSTED HYDROGEN NETHERLANDS HOLDING B.V.,n.v.,KONINGINNEGRACHT 19,2514 AB,'S-GRAVENHAGE,S Gravenhage,Niederlande,NL,"KONINGINNEGRACHT 19, 2514 AB, S Gravenhage, Niederlande",52.0875561,4.3135367,Netherlands
1615.0,ORSTED HYDROGEN UK HOLDING LIMITED,n.v.,5 HOWICK PLACE,SW1P 1WG,LONDON,London SW1P,Vereinigtes Königreich,GB,"5 HOWICK PLACE, SW1P 1WG, London SW1P, Vereinigtes Königreich",51.4967767,-0.1360237,United Kingdom
1616.0,ORSTED SALES GMBH,n.v.,VAN-DER-SMISSEN-STR. 9,22767,HAMBURG,"Hamburg, Freie und Hansestadt",Deutschland,DE,"VAN-DER-SMISSEN-STR. 9, 22767, Hamburg, Freie und Hansestadt, Deutschland",53.54334705,9.934112519176743,Germany
1617.0,OSTERWALDER ST. GALLEN HOLDING AG,n.v.,OBERSTRASSE 141,9000,ST. GALLEN,St. Gallen,Schweiz,CH,"OBERSTRASSE 141, 9000, St. Gallen, Schweiz",47.414071,9.357439,Switzerland
1618.0,OVERGAZ SA,1,"C/O THE SPECIAL ONE - MON BUREAU PRIVE SARL, RUE DU TIR-AU-CANON 4",1227,CAROUGE GE,Geneva,Schweiz,CH,"C/O THE SPECIAL ONE - MON BUREAU PRIVE SARL, RUE DU TIR-AU-CANON 4, 1227, Geneva, Schweiz",46.180498,6.143477,Switzerland
1619.0,OWW OBERPFÄLZER WASSERSTOFFWERKE GMBH,2,WALDECK 2,92367,PILSACH,Bayern,Deutschland,DE,"WALDECK 2, 92367, Bayern, Deutschland",49.3222711,11.5293714,Germany
1620.0,P3 ENERGY SOLUTIONS GMBH,2,WILHELM-WAGENFELD-STR. 22,80807,MÜNCHEN,"München, Landkreis",Deutschland,DE,"WILHELM-WAGENFELD-STR. 22, 80807, München, Landkreis, Deutschland",48.18359,11.5921563,Germany
1621.0,PANGAEA HOLDING GMBH,1,ERNA-BERGER-STR. 5,01097,DRESDEN,Dresden,Deutschland,DE,"ERNA-BERGER-STR. 5, 01097, Dresden, Deutschland",51.0633629,13.7427999,Germany
1622.0,PANKE WIND GMBH,1,RYKESTR. 3,10405,BERLIN,Berlin,Deutschland,DE,"RYKESTR. 3, 10405, Berlin, Deutschland",52.5349777,13.4195789,Germany
1623.0,PATHEON HOLDINGS II B.V.,n.v.,TAKKEBIJSTERS 1,4817 BL,BREDA,Breda,Niederlande,NL,"TAKKEBIJSTERS 1, 4817 BL, Breda, Niederlande",51.5941502,4.8248745,Netherlands
1624.0,PETROFAC DEUTSCHLAND GMBH,n.v.,NEUER WALL 50,20354,HAMBURG,"Hamburg, Freie und Hansestadt",Deutschland,DE,"NEUER WALL 50, 20354, Hamburg, Freie und Hansestadt, Deutschland",53.5511816,9.9892171,Germany
