Country,City,Project name,Process type,Subprocess type,End-use,Production capacity T/year,Production capacity MWel,Output T/year,Latitude,Longitude,ID
Italy,Farrandina,Farrandina Sapio,Reforming,,Unknown,820.9916317977522,,640.3734728022467,40.4974557,16.4570531,229
Italy,Brindisi,Brindisi Versalis,By-product,Ethylene,Other chemicals,7515.639999999999,,5513.145061315496,40.6327278,17.9417616,230
Italy,Campochiaro,Campochiaro Fater,By-product,Chlor-alkali,Unknown,560,,386.4,41.4414924,14.5072722,231
Italy,Bussi sul Tirino,Bussi sul Tirino Ausimont SpA,By-product,Chlor-alkali,Other chemicals,504,,347.76,42.2145849,13.8253915,232
Italy,Volterra,Saline di Volterra Altair Chimica SpA,By-product,Chlor-alkali,Other chemicals,2100,,1449,43.399395,10.8660333,233
Italy,Rosignano Marittimo,Rosignano Solvay,By-product,Chlor-alkali,Other chemicals,4200,,2898,43.4066931,10.4621366,234
Italy,Livorno,Livorno Eni,Reforming,,Refining,13631.665428571428,,9999.594037904126,43.548473,10.3105674,235
Italy,Falconara Marittima,Falconara Marittima/Ancona Api Energia SpA,Reforming,,Refining,13131.663976291624,,9632.814823188282,43.6250339,13.3702811,236
Italy,Falconara Marittima,Falconara Marittima/Ancona Anonima Petroli Italiana S.p.A.,Reforming,,Refining,6686.0787599999985,,4904.615188494982,43.6240339,13.3702811,237
Italy,Genova,Genova Ansaldo,Reforming,,Unknown,722.2415186960392,,563.3483845829106,44.4056499,8.946256,238
Italy,Ravenna,Ravenna Linde,Reforming,,Unknown,393.94991928874873,,307.280937045224,44.4183598,12.2035294,239
Italy,Ravenna,Ravenna SOL SpA,Reforming,,Unknown,393.94991928874873,,307.280937045224,44.4193598,12.2035294,240
Italy,Ravenna,Ravenna Linde,Reforming,,Unknown,2363.6995157324923,,1843.685622271344,44.4203598,12.2035294,241
Italy,Busalla,Busalla Iplom Spa,Reforming,,Refining,12600.383999999998,,9243.091050167222,44.5692431,8.9461497,242
Italy,Ferrara,Ferrara YARA,Reforming,,Ammonia,106531.5,,77767.995,44.8391237,11.619787,243
Italy,Sannazzaro,Sannazaro de Burgondi Eni,Reforming,,Refining,111434.646,,81743.58647491637,45.1019768,8.907521,244
Italy,Venaria-Reale,Venaria-Reale Air Liquide,Reforming,,Unknown,787.8998385774975,,614.561874090448,45.1437329,7.6232892,245
Italy,Mantova,Mantova Sapio,Reforming (carbon capture),,Unknown,1181.8497578662461,,921.842811135672,45.1564168,10.7913751,246
Italy,Mantova,Mantova Air Products,Reforming,,Unknown,558.0957189923939,,435.3146608140673,45.1574168,10.7913751,247
Italy,Mantova,Mantova Air Products,Reforming,,Refining,13985.0661438703,,10258.83335860274,45.1584168,10.7913751,248
Italy,Mantova,Mantova Versalis,By-product,Styrene,Refining,11767.91,,8632.424503901895,45.1604168,10.7913751,249
Italy,Venice,Porto Marghera Versalis,By-product,Ethylene,Other chemicals,4184.845,,3069.8194091415835,45.4428474,12.3155151,250
Italy,San Martino di Trecate,San Martino di Trecate Sarpom (Esso Group),Reforming,,Refining,42575.51625,,31231.5381187291,45.4468891,8.7901068,251
Italy,Brescia,Brescia Industrie Chimiche Caffaro,By-product,Sodium chlorate,Unknown,631.4400000000002,,492.52320000000014,45.5425526,10.2118019,252
Italy,Osio Sopra,Osio Sopra SIAD,Reforming,,Unknown,1181.8497578662461,,921.842811135672,45.6301358,9.5886269,253
Italy,Torviscosa,Torviscosa Industrie Chimiche Caffaro (Halo Industry),By-product,Chlor-alkali,Unknown,672,,463.67999999999995,45.8292352,13.2627729,254
Italy,Pieve Vergonte,Pieve Vergonte HydroChem Italia,By-product,Chlor-alkali,Unknown,699.9999999999999,,482.9999999999999,46.0085014,8.2652233,255
Lithuania,Jonava,Unknown,Reforming,,Unknown,Unknown,,Unknown,55.0727242,24.2793337,256
Lithuania,Mazeikiai,Unknown,Reforming,,Unknown,Unknown,,Unknown,56.3092439,22.341468,257
Netherlands,Veendam,Hystock,Water electrolysis,,Mobility,165.28301886792454,1.0,112.39245283018869,53.1028443,6.8694863,258
Netherlands,Oosterwolde,Hydrogenpilot Oosterwolde (SinneWetterstof Hydrogen Pilot Project),Water electrolysis,,Mobility,214.8679245283019,1.3,146.1101886792453,53.0019687,6.29213356390565,259
Netherlands,Nieuwegein,HySolar HRS,Water electrolysis,,Mobility,330.5660377358491,2.0,224.78490566037738,52.0298704,5.09293340872922,260
Netherlands,Bergen op Zoom,Bergen op Zoom Sabic EuroPetrochemicals,By-product,Chlor-alkali,Unknown,2492,,1719.4799999999998,51.4945758,4.2871622,261
Netherlands,Bergen op Zoom,Bergen op Zoom Air Liquide,Reforming,,Refining,24168.84,,21987.60705882353,51.4955758,4.2871622,262
Netherlands,Bergen op Zoom,Bergen op Zoom Air Liquide,Reforming,,Refining,812.125,,738.8308823529411,51.4965758,4.2871622,263
Netherlands,Botlek,Botlek-Rotterdam Nobian,By-product,Chlor-alkali,Unknown,17836,,12306.839999999998,51.8817247,4.2931302,264
Netherlands,Botlek,Botlek-Rotterdam ExxonMobil Chemical,Reforming,,Refining,26000,,23908.23529411764,51.8847247,4.2931302,265
Netherlands,Botlek,Botlek-Rotterdam Air Products,Reforming,,Other chemicals,102000,,81993.6,51.8857247,4.2931302,266
Netherlands,Botlek,Botlek-Rotterdam Air Liquide,Reforming,,Other chemicals,9500,,7410,51.8887247,4.2931302,267
Netherlands,Botlek,Botlek-Rotterdam Air Liquide,Reforming,,Other chemicals,102492,,79943.76000000001,51.8897247,4.2931302,268
Netherlands,Botlek,Botlek-Rotterdam Air Liquide,Reforming,,Other chemicals,21000,,15715.44,51.8907247,4.2931302,269
Netherlands,Delfzijl,Delfzijl Nobian,By-product,Chlor-alkali,Unknown,3388,,2337.72,53.3310272,6.9244598,270
Netherlands,Delfzijl,Delfzijl BioMCN,Reforming,,Methanol,60984,,20742.867921059205,53.3320272,6.9244598,271
Netherlands,Europoort Rotterdam,Europoort Rotterdam BP,Reforming,,Refining,11791.923340177962,,10727.704634215084,51.9436775,4.1379495,272
Netherlands,Geleen,Geleen Sabic EuroPetrochemicals,By-product,Ethylene,Refining,22376.11,,20356.670580177277,50.9672139,5.8277247,273
Netherlands,Geleen,Geleen OCI Nitrogen,Reforming,,Ammonia,210222.16,,25577.029466666667,50.9682139,5.8277247,274
Netherlands,IJmuiden,IJmuiden Linde,Reforming,,Other chemicals,788.4,,614.952,52.4569544,4.6060138,275
Netherlands,Limburg,Geleen DSM,By-product,Styrene,Other chemicals,525.6,,385.55719063545155,51.4427238,6.0608726,276
Netherlands,Maasvlakte,Maasvlakte LyondellBasell/Covestro,By-product,Styrene,Refining,17000,,9089.872164954748,51.9632789,4.031126,277
Netherlands,Merseyweg,Rotterdam-Merseyweg Air Products,Reforming,,Unknown,1971,,1537.38,51.904422,4.2471328,278
Netherlands,Merseyweg,Rotterdam-Merseyweg Air Products,Reforming,,Unknown,15820.45488,,12339.9548064,51.905422,4.2471328,279
Netherlands,Middelburg,Middelburg Eastman,Reforming,,Other chemicals,560.64,,437.2992,51.4987962,3.610998,280
Netherlands,Moerdijk,Moerdijk Shell Chemicals,By-product,Ethylene,Refining,16585.650999999998,,15088.799338436742,51.7018167,4.6273499,281
Netherlands,Moerdijk,Moerdijk ELLBA,By-product,Styrene,Refining,10877.9,,10255.345860747662,51.7038167,4.6273499,282
Netherlands,Moerdijk,Moerdijk Shell Chemicals,By-product,Styrene,Refining,8702.32,,8204.276688598131,51.7048167,4.6273499,283
Netherlands,Pernis,Rotterdam-Vondenlingenplaat-Pernis Shell,Reforming (carbon capture),,Other industry,4746,,4318.860000000001,51.8897319,4.3890747,284
Netherlands,Pernis,Rotterdam-Vondenlingenplaat-Pernis Shell,Reforming,,Refining,217000,,179388.4124491685,51.8927319,4.3890747,285
Netherlands,Sluiskil,Sluiskil YARA,Reforming,,Ammonia,323145.55,,235896.25149999998,51.2777029,3.8366881,286
Netherlands,Terneuzen,Terneuzen Dow,By-product,Ethylene,Other chemicals,31172.825000000004,,25561.716500000002,51.3322854,3.8324265,287
Netherlands,Terneuzen,Terneuzen Dow,By-product,Styrene,Other chemicals,19788.84,,18656.302998096857,51.3332854,3.8324265,288
Netherlands,Terneuzen,Terneuzen Trinseo,By-product,Styrene,Other chemicals,9889,,9323.041691588785,51.3342854,3.8324265,289
Netherlands,Vlissingen,Zeeland Total/Lukoil,Reforming,,Refining,129911.01984941814,,118186.57647864075,51.4536672,3.5709125,290
Norway,Trondheim,ASKO Midt-Norge HRS,Water electrolysis,,Mobility,115.69811320754717,0.7,78.67471698113208,63.3432724721887,10.3733299991462,291
Norway,Berlevag,HAEOLUS,Water electrolysis,,Unknown,413.20754716981133,2.5,280.98113207547175,70.79904505,29.1505286465325,292
Norway,Porsgrunn,Heroya Industrial Park ,Water electrolysis,,Unknown,826.4150943396227,5.0,561.9622641509435,59.1212223,9.6305157,293
Norway,Rafnes,Rafnes INEOS,By-product,Ethylene,Refining,10248.599999999999,,6892.863716814159,59.0908059,9.5933209,294
Norway,Herre,Rafnes-Stathelle INEOS,By-product,Chlor-alkali,Unknown,8820,,6085.799999999999,59.1043676,9.5579461,295
Norway,Porsgrunn,Porsgrunn YARA,Reforming,,Ammonia,88776.25,,64806.6625,59.1385567,9.6555147,296
Norway,Sarpsborg,Sarpsborg Borregaard Industries,By-product,Chlor-alkali,Other chemicals,1120,,772.8,59.2840729,11.1094028,297
Norway,Sarpsborg,Sarpsborg Borregaard Industries,Reforming,,Other chemicals,1577.9192334017794,,1230.777002053388,59.2850729,11.1094028,298
Norway,Volden,"Tjelbergodden Equinor, Conoco Phillips",Reforming,,Methanol,124740,,42428.59347489383,60.472024,8.468946,299
Norway,Mongstad,Mongstad Equinor,Reforming,,Refining,50936.17021276595,,34257.95518734701,60.8030242,5.0232691,300
Norway,Bremanger,"Bremanger Elkem ASA, Silicon Division",By-product,Chlor-alkali,Unknown,308,,212.51999999999998,61.8445899,4.9774489,301
Poland,Blachownia,Blachownia Solveco SA,Reforming,,Other chemicals,876,,683.28,50.78505,18.96224,302
Poland,Bochnia,Bochnia Stalprodukt,Reforming,,Other chemicals,3766.8,,2938.1040000000003,49.9684577,20.4303286,303
Poland,Brzeg Dolny,Brzeg Dolny Zaklady Chemiczne/PCC Rokita,By-product,Chlor-alkali,Unknown,5208,,3593.5199999999995,51.2728265,16.708557,304
Poland,Gdansk,Gdansk Grupa Lotos,Reforming,,Refining,168809,,138423.25699999998,54.3520252,18.6466384,305
Poland,Jedlicze,Jedlicze PKN ORLEN,Reforming,,Refining,58204.90974735714,,47728.02599283285,49.71849,21.64896,306
Poland,Kedzierzyn,Kedzierzyn Zaklady Azotowe 1,Reforming,,Ammonia,68180.16,,42421.47308254019,50.3373005,18.1813286,307
Poland,Kedzierzyn,Kedzierzyn Zaklady Azotowe 2,Reforming,,Ammonia,70843.603728,,44078.65907937875,50.3383005,18.1813286,308
Poland,Kedzierzyn,Kedzierzyn Zaklady Azotowe,Reforming,,Unknown,3723,,2903.94,50.3393005,18.1813286,309
Poland,Plock,Plock PKN ORLEN,Reforming,,Refining,232836.13978494622,,190925.6346236559,52.5463446,19.7065364,310
Poland,Police,Police Zaklady Chemiczne,Reforming,,Ammonia,105120,,65405.32099714381,53.5626824187108,14.538638881077,311
Poland,Pulawy,Pulawy Zaklady Azotowe,Reforming,,Ammonia,214620,,133535.86370250196,51.4164431,21.969309,312
Poland,Pulawy,Pulawy Zaklady Azotowe,Reforming,,Unknown,3898.2,,3040.596,51.4174431,21.969309,313
Poland,Tarnow,Tarnow Zaklady Azotowe,By-product,Chlor-alkali,Other chemicals,525.016,,362.2610399999999,50.0121011,20.9858407,314
Poland,Tarnow,Tarnow Zaklady Azotowe,Reforming,,Ammonia,50602.4625,,31484.687053447797,50.0131011,20.9858407,315
Poland,Tarnow,Tarnow Zaklady Azotowe,Reforming,,Other chemicals,6237.12,,4864.9536,50.0141011,20.9858407,316
Poland,Trzebinia,Trzebinia PKN ORLEN,Reforming,,Refining,Unknown,,Unknown,50.15847,19.4694,317
Poland,Trzebinia,Trzebinia PKN ORLEN,Reforming,,Other chemicals,1576.8,,1229.904,50.15947,19.4694,318
Poland,Wloclawek,Wloclawek Anwil S.A. (Grupa Orlen),By-product,Chlor-alkali,Other chemicals,5460,,3767.3999999999996,52.6483303,19.0677357,319
Poland,Wloclawek,Wloclawek Anwil S.A. (Grupa Orlen),Reforming,,Ammonia,92327.3,,57445.744799273176,52.6493303,19.0677357,320
Poland,Plock,Plock PKN ORLEN,By-product,Ethylene,Refining,11956.699999999999,,9804.493999999999,52.5473446,19.7065364,321
Portugal,Sines,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,37.9571555,-8.8608907,322
Portugal,Sines,Unknown,Reforming,,Unknown,Unknown,,Unknown,37.9581555,-8.8608907,323
Portugal,Povoa de Santa Iria,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,38.8562328,-9.0709315,324
Portugal,Estarreja,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,40.7538385,-8.5709856,325
Portugal,Estarreja,Unknown,Reforming,,Unknown,Unknown,,Unknown,40.7548385,-8.5709856,326
Romania,Navodari,Unknown,Reforming,,Unknown,Unknown,,Unknown,44.341052,28.6455428,327
Romania,Ploiesti,Unknown,Reforming,,Unknown,Unknown,,Unknown,44.937664,26.0128616,328
Romania,Ploiesti,Unknown,Reforming,,Unknown,Unknown,,Unknown,44.938664,26.0128616,329
Romania,Rimnicu-Vilcea,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,45.0996753,24.3693179,330
Romania,Victoria,Unknown,Reforming,,Unknown,Unknown,,Unknown,45.7306587,24.7009227,331
Romania,Onesti,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,46.2647012,26.782587,332
Romania,Targu Mures,Unknown,Reforming,,Unknown,Unknown,,Unknown,46.5385862,24.5514392,333
Slovakia,Bratislava,Unknown,Reforming,,Unknown,Unknown,,Unknown,48.1485965,17.1077478,334
Slovakia,Bratislava,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,48.1505965,17.1077478,335
Slovakia,Sala,Unknown,Reforming,,Unknown,Unknown,,Unknown,48.1513924,17.8756083,336
Slovakia,Bratislava,Unknown,Reforming,,Unknown,Unknown,,Unknown,48.1515965,17.1077478,337
Slovakia,Kosice,Unknown,Reforming,,Unknown,Unknown,,Unknown,48.7163857,21.2610746,338
Slovakia,Novaky,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,48.7190624,18.5420563,339
Slovenia,Ljublana,Unknown,Reforming,,Unknown,Unknown,,Unknown,46.0569465,14.5057515,340
Slovenia,Hrastnik,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,46.1417288,15.0844894,341
Spain,Lloseta,Green Hysland/Power to Green Hydrogen Mallorca (Phase 1),Water electrolysis,,Mobility,413.20754716981133,2.5,280.98113207547175,39.7034672570424,2.86678438318085,342
Spain,Barcelona,Zona Franca de Barcelona (HRS) (Phase 1),Water electrolysis,,Mobility,413.20754716981133,2.5,280.981132075472,41.284820822116,1.94665964125671,343
Spain,Puertollano,H2F (Phase 1),Water electrolysis,,Ammonia,3305.6603773584907,20.0,2247.849056603774,38.6697414650677,-4.06097260030287,344
Spain,Santa Cruz de Tenerife,Tenerife Biomca Química,By-product,Chlor-alkali,Unknown,140,,96.6,28.4636296,-16.2518467,345
Spain,Cadiz,San Roque/Algeciras CEPSA,Reforming,,Refining,17520,,14018.202388434946,36.5210142,-6.2804565,346
Spain,Huelva,Huelva Fertiberia,Reforming,,Ammonia,71021,,43545.85225850343,37.2619585,-6.9427327,347
Spain,Huelva,Huelva Electroquímica Onubense,By-product,Chlor-alkali,Other chemicals,1232,,850.0799999999999,37.2629585,-6.9427327,348
Spain,Huelva,Huelva/La Rabida CEPSA,Reforming,,Refining,86261.8273754248,,69020.30562471136,37.2639585,-6.9427327,349
Spain,Cartagena,Cartagena Linde,Reforming,,Unknown,43334.49112176236,,33800.90307497464,37.6156944,-0.9892242,350
Spain,Cartagena,Cartagena Repsol,Reforming,,Refining,146000,,125462.91137649276,37.6166944,-0.9892242,351
Spain,Puertollano,Puertollano Repsol,By-product,Ethylene,Refining,1742.2619999999997,,1394.0286147077306,38.6884458,-4.1078877,352
Spain,Puertollano,Puertollano Fertiberia,Reforming,,Ammonia,35510.5,,21772.926129251715,38.6894458,-4.1078877,353
Spain,Puertollano,Puertollano Air Liquide,Reforming,,Refining,38369,,30699.863230672534,38.6904458,-4.1078877,354
Spain,Puertollano,Puertollano Repsol,Reforming,,Refining,17000,,11726.257546835319,38.6914458,-4.1078877,355
Spain,Castellon de la Plana,Castellon de la Plana BP,Reforming,,Refining,81904.46481,,65533.86782094908,39.9855905,-0.0496388,356
Spain,Vila-seca,Vila-seca Ercros,By-product,Chlor-alkali,Other chemicals,4816,,3323.04,41.1093489,1.1400998,357
Spain,Tarragona,Tarragona Dow,By-product,Ethylene,Other chemicals,11529.675,,9225.189362036454,41.1198827,1.2444909,358
Spain,Tarragona,Tarragona Repsol,By-product,Ethylene,Refining,11990.861999999997,,9594.19693651791,41.1208827,1.2444909,359
Spain,Tarragona,Tarragona Repsol,By-product,Styrene,Refining,8900.1,,7878.777049180328,41.1218827,1.2444909,360
Spain,Tarragona,Tarragona Air Products,Reforming,,Refining,52774,,42225.70164995763,41.1228827,1.2444909,361
Spain,Tarragona,Tarragona Repsol,Reforming,,Refining,26000,,18924.573224387175,41.1238827,1.2444909,362
Spain,Monzón,Monzon del Rio Cinca Quimica del Cinca,By-product,Chlor-alkali,Other chemicals,1260,,869.4,41.9157645,0.1928216,363
Spain,Sabiñánigo,Sabinanigo ENERG.IND.ARAGON,Reforming,,Ammonia,1597.9724999999999,,979.7816758163272,42.5193594,-0.3638114,364
Spain,Sabiñánigo,Sabiñánigo Ercros,By-product,Chlor-alkali,Unknown,1260,,869.4,42.5203594,-0.3638114,365
Spain,Sabiñánigo,Sabiñánigo Aragonesas Industrias y Energia SA,By-product,Sodium chlorate,Unknown,2367.9,,1846.9620000000002,42.5213594,-0.3638114,366
Spain,Bilbao,Muskiz Repsol,Reforming,,Refining,70000,,51867.34883720931,43.2630126,-2.9349852,367
Spain,Hernani,Hernani Electroquimica de Hernani,By-product,Chlor-alkali,Other chemicals,840,,579.5999999999999,43.2667928,-1.9768497,368
Spain,Hernani,Hernani Electroquimica de Hernani,By-product,Sodium chlorate,Other chemicals,229.69449999999998,,179.16171,43.2677928,-1.9768497,369
Spain,Torrelavega,Torrelavega Bondalti Chemicals,By-product,Chlor-alkali,Other chemicals,1904,,1313.76,43.3498503,-4.0501505,370
Spain,La Coruña,La Coruña Air Liquide,Reforming,,Refining,24528,,19625.483343808923,43.3623436,-8.4115401,371
Spain,La Coruña,La Coruña Repsol,Reforming,,Refining,24000,,17522.75298554368,43.3633436,-8.4115401,372
Spain,Gajano,Gajano Air Liquide,Reforming,,Other chemicals,984.8747982218719,,768.2023426130601,43.4106811,-3.777798,373
Spain,Aviles,Aviles Nippon Gases Europe,Reforming,,Other chemicals,7878.998385774975,,6145.618740904481,43.5589523,-5.9246653,374
Sweden,Oskarshamn,Oskarshamn electrolyser,Water electrolysis,,Unknown,115.69811320754715,0.7,78.67471698113206,57.4171067562032,16.6726343711793,375
Sweden,Sandviken,Sandviken ely,Water electrolysis,,Mobility,661.132075471698,4.0,449.5698113207547,60.6119917143679,16.7541014345866,376
Sweden,Lulea,HYBRIT pilot (Phase 1),Water electrolysis,,Steel,743.7735849056603,4.5,505.76603773584907,65.5831352,22.1460134,377
Sweden,Alby,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,56.4839689,16.5752319,378
Sweden,Halmstad,Unknown,Reforming,,Unknown,Unknown,,Unknown,56.6743748,12.8577885,379
Sweden,Vaxjo,Unknown,Reforming,,Unknown,Unknown,,Unknown,56.8790044,14.8058523,380
Sweden,Göteborg,Unknown,Reforming,,Unknown,Unknown,,Unknown,57.70887,11.97456,381
Sweden,Göteborg,Unknown,Reforming,,Unknown,Unknown,,Unknown,57.71087,11.97456,382
Sweden,Stenungsund,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,58.0678388,11.8294345,383
Sweden,Stenungsund,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,58.0688388,11.8294345,384
Sweden,Lysekil,Unknown,Reforming,,Unknown,Unknown,,Unknown,58.275573,11.435558,385
Sweden,Nynashamm,Unknown,Reforming,,Unknown,Unknown,,Unknown,58.902926,17.9465288,386
Sweden,Rottneros  ,Unknown,Reforming,,Unknown,Unknown,,Unknown,59.7958694,13.1094255,387
Sweden,Fagersta,Unknown,Reforming,,Unknown,Unknown,,Unknown,59.989144,15.8166418,388
Sweden,Hagfors,Unknown,Reforming,,Unknown,Unknown,,Unknown,60.03437,13.694508,389
Sweden,Krylbo,Unknown,Reforming,,Unknown,Unknown,,Unknown,60.1309558,16.2159444,390
Sweden,Borlange,Unknown,Reforming,,Unknown,Unknown,,Unknown,60.484304,15.433969,391
Sweden,Sundsvall,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,62.390811,17.306927,392
Switzerland,Niedergösgen,Hydrospider Gösgen,Water electrolysis,,Mobility,330.566037735849,2.0,224.78490566037735,47.368553,7.979575,393
Switzerland,St. Gallen,Wasserstoffproduktion Ostschweiz AG,Water electrolysis,,Mobility,330.566037735849,2.0,224.78490566037735,47.4005800104364,9.32816180963526,394
Switzerland,Dietikon,PtG Switzerland Dietikon,Water electrolysis,,Blending in natural gas pipelines,413.2075471698113,2.5,280.9811320754717,47.4068827,8.4020894,395
Switzerland,Monthey,Djeva PtH,Water electrolysis,,Other chemicals,1156.9811320754716,7.0,786.7471698113208,46.2520181964156,6.96077630357466,396
Switzerland,Visp,Unknown,Reforming,,Unknown,Unknown,,Unknown,46.2947277,7.8821204,397
Switzerland,Cressier,Unknown,Reforming,,Unknown,Unknown,,Unknown,47.050861,7.0373624,398
Switzerland,Lenzburg,Unknown,Reforming,,Unknown,Unknown,,Unknown,47.3914443,8.1721545,399
Switzerland,Pratteln,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,47.5183198,7.6919889,400
Switzerland,Kaisten,Unknown,Reforming,,Unknown,Unknown,,Unknown,47.54033,8.04439,401
United Kingdom,Keele,HyDeploy,Water electrolysis,,Blending in natural gas pipelines,82.64150943396226,0.5,56.19622641509434,53.0038078,-2.2877425,402
United Kingdom,Eday,Surf'n'Turf,Water electrolysis,,Mobility,110.73962264150943,0.67,75.30294339622641,59.1649150969301,-2.78835603880386,403
United Kingdom,Aberdeen,Aberdeen Kittybrewster HRS,Water electrolysis,,Mobility,165.2830188679245,1.0,112.39245283018867,57.1605931776635,-2.11435923358071,404
United Kingdom,"Balfour, Shapinsay",BIG HIT,Water electrolysis,,Residential heat,165.2830188679245,1.0,112.39245283018867,59.0347198065152,-2.88815455849537,405
United Kingdom,Birmingham,Birmingham Tyseley Energy Park HRS,Water electrolysis,,Mobility,495.84905660377353,3.0,337.177358490566,52.4613575909314,-1.84096426182476,406
United Kingdom,Fawley,Unknown,Reforming,,Unknown,Unknown,,Unknown,50.8268139,-1.3502269,407
United Kingdom,Wilton,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.079018,-1.862598,408
United Kingdom,Wilton,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,51.080018,-1.862598,409
United Kingdom,Barry,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.3997529,-3.2825859,410
United Kingdom,Barry,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.4007529,-3.2825859,411
United Kingdom,Purfleet,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.4867106,0.2433122,412
United Kingdom,West Thurrock,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,51.4870824,0.2805913,413
United Kingdom,Margam,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.5467364,-3.7011936,414
United Kingdom,Newport,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.584151,-2.997664,415
United Kingdom,Newport,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.585151,-2.997664,416
United Kingdom,Llanwern,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.589659,-2.914446,417
United Kingdom,Pembroke,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.6762456,-4.91837,418
United Kingdom,Llanelli,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.680886,-4.160248,419
United Kingdom,Clydach,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.694293,-3.898795,420
United Kingdom,Harwich,Unknown,Reforming,,Unknown,Unknown,,Unknown,51.934731,1.260297,421
United Kingdom,Thetford,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,52.412856,0.751657,422
United Kingdom,Chester,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.193392,-2.893075,423
United Kingdom,Stanlow,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.2766078,-2.8434141,424
United Kingdom,Runcorn,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,53.342078,-2.729673,425
United Kingdom,St Helens,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.456307,-2.737095,426
United Kingdom,South Killingholme,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.630955,-0.265186,427
United Kingdom,Killingholme,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.639527,-0.2742339,428
United Kingdom,Castleford,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.723466,-1.345968,429
United Kingdom,Hull,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.7676236,-0.3274198,430
United Kingdom,Hull,Unknown,Reforming,,Unknown,Unknown,,Unknown,53.7686236,-0.3274198,431
United Kingdom,Stockton-on-Tees,Unknown,Reforming,,Unknown,Unknown,,Unknown,54.5704551,-1.3289821,432
United Kingdom,Billingham,Unknown,Reforming,,Unknown,Unknown,,Unknown,54.612537,-1.290961,433
United Kingdom,Dalry,Unknown,Reforming,,Unknown,Unknown,,Unknown,55.711116,-4.723153,434
United Kingdom,Greenock,Unknown,Reforming,,Unknown,Unknown,,Unknown,55.956476,-4.771983,435
United Kingdom,Grangemouth,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,56.0097152,-3.7227698,436
United Kingdom,Grangemouth,Unknown,Reforming,,Unknown,Unknown,,Unknown,56.0107152,-3.7227698,437
United Kingdom,Auchtertool,Unknown,By-product,Unknown,Unknown,Unknown,,Unknown,56.10282,-3.2576839,438
